id,year,author_or_institution,title,source_type,book_use,url
commit-ch06-004,2018,Microsoft,"Microsoft completes GitHub acquisition",First-party corporate announcement,"Chapter 6: anchors the completed Microsoft acquisition to October 26 2018 and supports the discussion of platform concentration without treating ownership as a change to Git's object model.",https://blogs.microsoft.com/blog/2018/10/26/microsoft-completes-github-acquisition/
commit-ch07-001,2026,GitHub Docs,"Status checks",Official product documentation,"Chapter 7: status checks attach automated validation results to commits and can be required before protected-branch merges.",https://docs.github.com/en/pull-requests/reference/status-checks
commit-ch07-002,2026,GitHub Docs,"About protected branches",Official product documentation,"Chapter 7: protected branches can require reviews, status checks, conversation resolution, signed commits, linear history, merge queues, and deployments; supports governance-layer discussion without treating these as Git primitives.",https://docs.github.com/en/repositories/configuring-branches-and-merges-in-your-repository/managing-protected-branches/about-protected-branches
commit-ch08-001,2017,Microsoft,"Git Virtual File System Architecture",First-party technical documentation,"Chapter 8: documents Microsoft's Windows-codebase scaling problem with millions of files and GVFS's strategy of virtualizing the working tree and downloading only content developers actually need; use as a concrete case of Git surviving by adding selective materialization layers.",https://learn.microsoft.com/en-us/previous-versions/azure/devops/all/git/gvfs-architecture?view=tfs-2017
commit-ch09-001,2026,GitHub Docs,"About Git Large File Storage",Official product documentation,"Chapter 9: Git LFS stores a pointer in the Git repository while the large payload is stored separately; pointer includes SHA-256 object identity and size. Use as a concrete example of preserving Git coordination while externalizing heavy payloads.",https://docs.github.com/en/repositories/working-with-files/managing-large-files/about-git-large-file-storage
commit-ch09-002,2026,Git LFS project,"Git LFS specification",Primary technical specification,"Chapter 9: pointer files are canonical text records with version, SHA-256 oid and size; supports the distinction between versioning payload identity and storing payload bytes as ordinary Git blobs.",https://github.com/git-lfs/git-lfs/blob/main/docs/spec.md
commit-ch09-003,2015,GitHub,"Announcing Git Large File Storage (LFS)",First-party contemporaneous product article,"Chapter 9: anchors Git LFS's public announcement to April 8 2015 and records its explicit purpose of keeping small text pointers in Git while large binary payloads live on a remote server.",https://github.blog/news-insights/product-news/announcing-git-large-file-storage-lfs/
commit-ch10-001,2026,Git project,"hash-function-transition",Official technical design documentation,"Chapters 10 and 18: SHA-256 repository transition goals, compatibility mappings and conversion across SHA-1 boundaries; supports migration as ecosystem namespace problem and distinguishes migration design from current defaults.",https://git-scm.com/docs/hash-function-transition
commit-ch10-002,2017,Google / CWI,"Announcing the first SHA1 collision",First-party research announcement,"Chapter 10: anchors SHAttered to February 23 2017 and documents the first practical SHA-1 collision using two visually different PDFs with the same SHA-1 digest; use to show why generic SHA-1 collision resistance could no longer be treated as a distant theoretical concern.",https://security.googleblog.com/2017/02/announcing-first-sha1-collision.html
commit-ch10-003,2017,GitHub,"SHA-1 collision detection on GitHub.com",First-party engineering article,"Chapter 10: documents GitHub's March 2017 deployment of collision detection that rejects Git content showing evidence of collision attacks; supports the distinction between SHA-1's long-term unsuitability and Git-specific mitigations against known collision techniques.",https://github.blog/news-insights/company-news/sha-1-collision-detection-on-github-com/
commit-ch11-001,2026,Git project,"git-commit-graph",Official technical documentation,"Chapter 11: commit-graph is serialized auxiliary data for graph operations, including split graphs and changed-path support; illustrates derived acceleration structures rather than replacement of commit objects.",https://git-scm.com/docs/git-commit-graph
commit-ch11-002,2026,Git project,"Scalar",Official technical documentation,"Chapter 11: background maintenance, multi-pack-index coverage and commit-graph maintenance for large repositories; supports storage-engine evolution under stable Git commands.",https://git-scm.com/docs/scalar
commit-ch12-001,2026,Git project,"git-merge",Official technical documentation,"Chapter 12: three-way merge behavior, true merge parentage, conflict index stages, AUTO_MERGE under the default ort strategy, and the distinction between automatic combination and manual resolution.",https://git-scm.com/docs/git-merge
commit-ch12-002,2026,Git project,"git-rerere",Official technical documentation,"Chapter 12: rerere records manual conflict resolutions and can reuse them when substantially the same conflict recurs; supports automation-as-memory without claiming it validates semantic correctness.",https://git-scm.com/docs/git-rerere
commit-ch13-001,2026,Git project,"BreakingChanges",Official project documentation,"Chapters 13 and 18: Git 3.0 has no announced release date; tracks SHA-256 and reftable as defaults for new repositories, main as the default initial branch, staged Rust adoption culminating in mandatory Rust subject to downstream evaluation, safer bare-repository defaults, removal of long-deprecated features, and the safe.bareRepository threat model.",https://git-scm.com/docs/BreakingChanges
commit-ch13-002,2026,Git project,"git-config",Official technical documentation,"Chapters 13 and 14: current safe.directory ownership trust and safe.bareRepository configuration semantics plus signing formats, allowed signers, validity windows and revocation configuration; grounds both repository trust-boundary and signature trust-store discussion.",https://git-scm.com/docs/git-config
commit-ch13-003,2026,Git project,"githooks",Official technical documentation,"Chapter 13: hooks are executable programs invoked at defined Git events and can be relocated via core.hooksPath; supports execution-surface discussion without implying cloned repositories universally carry active hooks.",https://git-scm.com/docs/githooks
commit-ch13-004,2022,GitHub / Git project,"Git security vulnerability announced",First-party security announcement,"Chapter 13: documents CVE-2022-24765 and Git 2.35.2's ownership-boundary hardening, including the new safe.directory exception mechanism; concrete evidence that ambient repository discovery could become an execution risk when configuration such as core.fsmonitor is read from an attacker-controlled repository.",https://github.blog/open-source/git/git-security-vulnerability-announced/
commit-ch14-001,2026,Git project,"gitformat-signature",Official technical documentation,"Chapter 14: Git embeds detached cryptographic signatures in commits/tags and supports signed transactions; distinguishes a valid signature over a payload from broader claims about code safety or human understanding.",https://git-scm.com/docs/gitformat-signature
commit-ch14-002,2026,GitHub Docs,"Artifact attestations",Official product documentation,"Chapter 14 and the Provenance Graph interlude: artifact attestations are cryptographically signed provenance claims that can bind a built artifact to repository, workflow, commit SHA, environment and triggering event; GitHub explicitly warns that attestations do not prove an artifact is secure, supporting the manuscript's evidence-layer model.",https://docs.github.com/en/actions/concepts/security/artifact-attestations
commit-ch15-001,2026,Git project,"git-worktree",Official technical documentation,"Chapter 15: multiple working trees can be attached to one repository and checked out independently; supports isolated task workspaces without claiming worktrees eliminate semantic conflicts.",https://git-scm.com/docs/git-worktree
commit-ch16-001,2026,GitHub Docs,"Merging a pull request with a merge queue",Official product documentation,"Chapter 16 and the Branch Factory interlude: merge queues evaluate qualifying pull requests against the latest target branch and queued changes, illustrating integration as a stateful scheduling problem on busy branches.",https://docs.github.com/en/pull-requests/how-tos/merge-and-close-pull-requests/merging-a-pull-request-with-a-merge-queue
commit-ch17-001,2026,GitHub Docs,"Navigating code on GitHub",Official product documentation,"Chapter 17: GitHub derives symbol definitions and references for supported languages using tree-sitter-based code navigation; concrete example of semantic indexes layered above unchanged Git blobs.",https://docs.github.com/en/repositories/working-with-files/using-files/navigating-code-on-github
commit-ch17-002,2026,Git project,"git-diff",Official technical documentation,"Chapter 17: rename and copy detection are diff-time similarity heuristics rather than permanent file identity; supports semantic interpretation as a derived view rather than stored truth.",https://git-scm.com/docs/git-diff
commit-current-001,2026,Git project,"Git 2.55",Primary release commit,"Chapters 4 and 18: Git 2.55 release commit dated June 29 2026 and signed off by Junio C Hamano.",https://kernel.googlesource.com/pub/scm/git/git/+/e9019fcafe0040228b8631c30f97ae1adb61bcdc
commit-current-002,2026,Git project,"Install / source release page",Official project website,"Current snapshot: git-scm.com lists Git 2.55.0 as the latest source release, released June 29 2026.",https://git-scm.com/install/source
commit-scale-001,2026,Git project,"reftable",Official technical documentation,"Chapters 18 and 19: documents reftable's planned Git 3.0 default status and scaling goals for large ref namespaces, including near-constant-time lookup and efficient atomic updates; includes Android and Rails examples.",https://git-scm.com/docs/reftable
commit-scale-002,2026,Git project,"partial-clone",Official technical documentation,"Chapters 8 and 20: partial clone avoids eagerly downloading unneeded objects and can demand-fetch from promisor remotes; documents limitations and the shift away from complete eager local object possession.",https://git-scm.com/docs/partial-clone
commit-scale-003,2026,Git project,"gitprotocol-v2",Official protocol documentation,"Chapter 20: protocol v2 bundle-uri and promisor-remote capabilities; use for current mechanics and explicitly labeled future possibilities in the protocol text.",https://git-scm.com/docs/gitprotocol-v2
commit-scale-004,2026,Git project,"bundle-uri",Official technical documentation,"Chapter 20: bundle URIs can bootstrap object databases before ordinary fetches and reduce load on origin servers or improve cloning over constrained links.",https://git-scm.com/docs/bundle-uri
commit-scale-005,2021,GitHub,"Scaling monorepo maintenance",Engineering article about upstream Git work,"Chapter 8: multi-pack indexes, reachability bitmaps, and geometric repacking as concrete adaptations for very large repositories; note that the work described was contributed upstream to Git.",https://github.blog/open-source/git/scaling-monorepo-maintenance/
commit-current-003,2026,Git project,"Git development repository",Primary project repository,"Current snapshot: main/master in late August 2026 contains release-note work for 2.56.0 while 2.55.0 remains the latest released source version; use development-branch facts only as unreleased state.",https://kernel.googlesource.com/pub/scm/git/git
commit-ch21-001,2026,Jujutsu project,"Git compatibility",Official project documentation,"Chapter 21: Jujutsu can use a regular Git repository backend, work with Git remotes and colocated workspaces, and layer a different user/change model over Git interoperability; supports replacement-by-overlay argument.",https://docs.jj-vcs.dev/latest/git-compatibility/
commit-ch21-002,2026,Meta / Sapling project,"Sapling SCM and Git support modes",Official project documentation,"Chapter 21: Sapling emphasizes usability and monorepo scale, supports Git network interoperability and Git-backed modes while also pursuing different working-copy and storage machinery; supports layer-specific replacement argument.",https://sapling-scm.com/docs/introduction/
commit-ch21-003,2026,Pijul project,"Why Pijul?",Official project documentation,"Chapter 21: Pijul presents a patch/change-centered model with commuting independent changes and a different approach to conflicts and history; use as a conceptual alternative without claiming ecosystem dominance.",https://pijul.org/manual/why_pijul.html
commit-interlude-history-001,2026,GitHub Docs,"About migrations between GitHub products with GitHub Enterprise Importer",Official product documentation,"History Outside the Repository interlude: distinguishes Git source/history from separately migrated pull requests, issues, milestones, wikis, settings and other forge metadata; supports the two-histories argument.",https://docs.github.com/en/migrations/using-github-enterprise-importer/migrating-between-github-products/about-migrations-between-github-products
commit-interlude-history-002,2026,Git project,"git-notes",Official technical documentation,"History Outside the Repository interlude: Git notes attach supplemental information to objects without changing the objects themselves and keep that commentary in separate notes refs with their own history.",https://git-scm.com/docs/git-notes
commit-interlude-provenance-001,2026,SLSA project,"Build Provenance v1.2",Open supply-chain specification,"Provenance Graph interlude: defines provenance as verifiable information describing where, when and how an artifact was produced and models build definitions, run details and builder identity.",https://slsa.dev/spec/v1.2/build-provenance
commit-interlude-branch-001,2026,GitHub Docs,"Working with agent sessions in the GitHub Copilot app",Official product documentation,"Branch Factory interlude: current agent tooling supports multiple isolated sessions simultaneously, each with its own branch/workspace, making parallel proposal production a present system behavior rather than a purely hypothetical forecast.",https://docs.github.com/en/copilot/how-tos/github-copilot-app/agent-sessions
commit-interlude-archive-001,2026,Git project,"git-bundle",Official technical documentation,"Long Archive interlude: bundles move objects and refs without a live server and can create full or incremental repository backups; supports offline possession and explicit prerequisite discussion.",https://git-scm.com/docs/git-bundle
commit-interlude-archive-002,2026,Software Heritage,"Software Heritage persistent identifiers",Official archive documentation,"Long Archive interlude: Software Heritage uses persistent identifiers for archived source artifacts and emphasizes content-derived identifiers that can be checked independently of the original forge location.",https://docs.softwareheritage.org/devel/swh-model/persistent-identifiers.html
commit-interlude-archive-003,2026,Software Heritage,"Takedown notices on mirrors",Official archive operations documentation,"Long Archive interlude: preservation operates under legal and governance constraints; the archive and mirrors may need to evaluate legitimate takedown requests rather than treating permanence as an absolute technical rule.",https://docs.softwareheritage.org/sysadm/mirror-operations/takedown-notices.html
