id,year,author_or_institution,title,source_type,book_use,url
ttid-identity-c2pa-001,2026,Coalition for Content Provenance and Authenticity,"C2PA Specifications 2.4",Open technical standard,"Chapter 14: current C2PA standard for certifying source and history of media through Content Credentials. Use as evidence that provenance infrastructure exists; do not equate valid provenance with truth or universal adoption.",https://spec.c2pa.org/specifications/
ttid-identity-c2pa-002,2026,Coalition for Content Provenance and Authenticity,"Human and Organizational Identity Recommendation",Technical recommendation,"Chapter 14: distinguishes machine claim-signing from human or organizational provenance and recommends identity profiles for actors behind Content Credentials; supports the chapter's layered identity and authorization model.",https://spec.c2pa.org/specifications/specifications/2.4/identity/identity.html
ttid-class-compute-001,2026,Stanford Institute for Human-Centered Artificial Intelligence,"2026 AI Index Report — Research and Development",Annual research report,"Chapter 15: global AI compute capacity estimated to have grown 3.3x annually since 2022 to 17.1 million H100-equivalents; U.S. data-center concentration and leading-chip foundry concentration illustrate capital-intensive complements beneath broadly diffusing model capability.",https://hai.stanford.edu/ai-index/2026-ai-index-report/research-and-development
ttid-class-gender-001,2026,International Labour Organization,"Gen AI, occupational segregation and gender equality in the world of work",International research brief,"Chapter 15: female-dominated occupations almost twice as likely to be exposed to GenAI as male-dominated occupations, 29% versus 16%, while women remain underrepresented in AI-related jobs; evidence that new technology interacts with pre-existing occupational structure rather than beginning from a neutral labor map.",https://www.ilo.org/publications/gen-ai-occupational-segregation-and-gender-equality-world-work
ttid-firm-workpatterns-001,2025,Eleanor W. Dillon / Sonia Jaffe / Nicole Immorlica / Christopher T. Stanton,"Shifting Work Patterns with Generative AI",NBER working paper,"Chapter 16: randomized six-month field experiment across 66 firms and 7,137 knowledge workers; treated users saved about two hours per week on email and reduced after-hours work, but researchers detected no shift in task quantity or composition from individual-level AI provision. Strong counterevidence to automatic organizational redesign; disclose Microsoft involvement noted by authors.",https://www.nber.org/papers/w33795
ttid-state-oecd-001,2026,Organisation for Economic Co-operation and Development,"Digital Government Outlook 2026: From Foundations to Transformational Impact",Intergovernmental research report,"Chapter 17: AI is used in at least one government activity in 35 of 36 surveyed OECD countries, while evaluation, procurement support and implementation capacity remain uneven; supports the machine-speed-state argument without implying sovereign decisions are broadly automated.",https://www.oecd.org/en/publications/digital-government-outlook_0496b2bc-en.html
ttid-state-gao-use-001,2025,U.S. Government Accountability Office,"Artificial Intelligence: Generative AI Use and Management at Federal Agencies",Federal audit report,"Chapter 17: across 11 selected agencies reported AI use cases rose from 571 in 2023 to 1,110 in 2024 and generative-AI use cases from 32 to 282; directional evidence of rapid administrative adoption alongside governance challenges.",https://www.gao.gov/products/gao-25-107653
ttid-state-gao-acq-001,2026,U.S. Government Accountability Office,"Artificial Intelligence Acquisitions: Agencies Should Collect and Apply Lessons Learned to Improve Future Procurements",Federal audit report,"Chapter 17: agencies reported difficulty accessing AI technical experts and understanding AI-related costs, and did not systematically collect acquisition lessons; supports procurement-capacity and vendor-governance concerns.",https://www.gao.gov/products/gao-26-107859
ttid-state-gao-privacy-001,2026,U.S. Government Accountability Office,"Artificial Intelligence: OMB Action Needed to Address Privacy-Related Gaps in Federal Guidance",Federal audit report,"Chapter 17: federal AI privacy governance gaps and agency resource constraints support the argument that cheaper inference can expand the state's practical ability to connect and infer from administrative data while privacy controls lag.",https://www.gao.gov/products/gao-26-107681
ttid-war-icrc-001,2026,International Committee of the Red Cross / United Nations Secretary-General,"Renewed call from UN Secretary-General and ICRC President to adopt rules on autonomous weapon systems",International humanitarian statement,"Chapter 18: August 25 2026 renewed call for prohibitions and restrictions on autonomous weapon systems; evidence of an active international governance dispute as capability advances, not proof that maximum autonomy will dominate military doctrine.",https://www.icrc.org/en/statement/renewed-call-un-secretary-general-and-icrc-president-adopt-rules-autonomous-weapons
ttid-war-icrc-002,2026,International Committee of the Red Cross,"Advocacy paper: A key opportunity to prevent the development of unacceptable autonomous weapons",International humanitarian policy paper,"Chapter 18: describes autonomous weapons as systems selecting and applying force to targets without human intervention and argues for legal limits; use as the ICRC's normative position, not a neutral inventory of every deployed system.",https://www.icrc.org/en/article/advocacy-paper-key-opportunity-prevent-development-unacceptable-autonomous-weapons
ttid-war-sipri-001,2025,Stockholm International Peace Research Institute,"Autonomous Weapon Systems and AI-enabled Decision Support Systems in Military Targeting: A Comparison and Recommended Policy Responses",Research report,"Chapter 18: compares autonomous weapon systems and AI-enabled decision-support systems across the targeting cycle; supports the distinction between physical autonomy and upstream decision mediation while documenting how both can alter the human role in decisions about force.",https://www.sipri.org/publications/2025/other-publications/autonomous-weapon-systems-and-ai-enabled-decision-support-systems-military-targeting-comparison-and
ttid-war-icrc-003,2026,International Committee of the Red Cross,"Frequently asked questions: Artificial Intelligence (AI) in the military domain",International humanitarian guidance,"Chapter 18: ICRC preliminary recommendations for military AI decision-support systems emphasize testing and evaluation, reliable data, bias mitigation, meaningful human engagement, user training and after-action review; use as the ICRC's normative guidance, not proof that all militaries follow these practices.",https://www.icrc.org/en/article/faq-artificial-intelligence-in-military-domain
ttid-capacity-compute-001,2026,Organisation for Economic Co-operation and Development,"AI compute",Policy topic synthesis,"Chapter 19: national AI strategies increasingly raise questions about domestic compute availability, access, people, resilience, sovereignty and sustainability; supports capacity as optionality rather than full-stack autarky.",https://www.oecd.org/en/topics/ai-compute.html
ttid-capacity-chips-001,2025,Organisation for Economic Co-operation and Development,"The chip landscape: Geographical distribution of wafer fabrication capacity",Policy paper,"Chapter 19: global wafer-fabrication capacity is highly geographically concentrated and fabrication plants have limited substitutability across process types; supports semiconductor bottleneck and resilience analysis.",https://www.oecd.org/en/publications/the-chip-landscape_02dbd028-en.html
ttid-capacity-electricity-001,2026,International Energy Agency,"Electricity 2026 — Grids",Intergovernmental energy analysis,"Chapter 19: more than 2,500 GW of renewable, large-load and storage projects are stalled in grid queues; grid build times of roughly 5–15 years can lag data-center build times of 1–3 years, making execution and interconnection strategic constraints.",https://www.iea.org/reports/electricity-2026/grids
ttid-capacity-indpolicy-001,2026,Organisation for Economic Co-operation and Development,"Industrial Policy Handbook: From Strategy Design to Implementation",Intergovernmental policy report,"Chapter 19: strategy requires governance, coordination, implementation, monitoring and evaluation; supports the book's distinction between announcements and durable productive capacity.",https://www.oecd.org/en/publications/industrial-policy-handbook_ff099713-en.html
ttid-capacity-sia-001,2026,Semiconductor Industry Association,"2026 State of the Industry Report: Historic Growth Amid Intensifying Global Competition",Industry report,"Chapter 19: industry perspective on rapid semiconductor market growth and global competition; use as interested evidence for scale and policy attention, not as neutral proof of particular subsidy policies.",https://www.semiconductors.org/2026-state-of-the-industry-report-historic-growth-amid-intensifying-global-competition/
ttid-adaptation-skills-001,2026,International Labour Organization,"Changing landscape of skills in the age of AI",International research report,"Chapter 20: AI adoption is reshaping cognitive, socioemotional, digital and AI-related skill demand while emphasizing adaptability, resilience, literacy and human agency; supports within-occupation transformation rather than a one-job-to-one-job retraining caricature.",https://www.ilo.org/publications/changing-landscape-skills-age-ai
ttid-adaptation-training-001,2026,U.S. Government Accountability Office,"Human Capital: A Guide for Developing and Assessing Strategic Training and Development Efforts in the Federal Government",Federal guidance report,"Chapter 20: effective training is a continuous planning, design, implementation and evaluation cycle; supports adaptation capacity as an institution with feedback rather than a one-time course.",https://www.gao.gov/products/gao-26-108218
ttid-ethics-unesco-001,2021,UNESCO,"Recommendation on the Ethics of Artificial Intelligence",International normative standard,"Chapter 21: supports the distinction between optimization objectives and rights-based constraints through its human-rights, dignity, accountability, oversight, proportionality and do-no-harm principles. Treat as a normative framework, not empirical proof that any particular optimization is harmful.",https://www.unesco.org/en/artificial-intelligence/recommendation-ethics
