id,year,author_or_institution,title,source_type,book_use,url
ch11-002,,NOAA Institutional Repository,"History of Weather Observations",Federal technical history,"Chapter 11; accessed 2026-09-06. Twenty-four stations reported by telegraph November 1 1870 and data produced national maps. PDF; inspect original pages before quoting.",https://repository.library.noaa.gov/view/noaa/1211/noaa_1211_DS1.pdf
ch12-001,2026,U.S. Office of Personnel Management,"I am a Stalwart, and I want my reward",Federal agency history,"Chapter 12; accessed 2026-09-06; publication date 2026-02-05. Guiteau assassination as catalyst for Pendleton Act and transition from patronage toward merit civil service. Recent OPM interpretation; pair with statute/period sources for publication.",https://www.opm.gov/news/secrets-of-opm/i-am-a-stalwart-and-i-want-my-reward/
ch13-001,1898,National Archives,"Joint Resolution to Provide for Annexing the Hawaiian Islands to the United States (1898)",Primary document and archival interpretation,"Chapter 13; accessed 2026-09-06; publication date 1898-07-07. Newlands Resolution annexation; Liliʻuokalani protest; territorial consequences. Preserves Native Hawaiian and queen’s protest in the record.",https://www.archives.gov/milestone-documents/joint-resolution-for-annexing-the-hawaiian-islands
ch13-002,,U.S. Department of State Office of the Historian,"The Spanish-American War, 1898",Federal historical synthesis,"Chapter 13; accessed 2026-09-06. 1893 overthrow context and wartime strategic case for 1898 annexation. Do not let war framing erase Hawaiian sovereignty and internal political struggle.",https://history.state.gov/milestones/1866-1898/spanish-american-war
ch14-001,,U.S. Food and Drug Administration,"Milestones in U.S. Food and Drug Law",Federal agency history,"Chapter 14; accessed 2026-09-06. June 30 1906 act prohibited interstate commerce in adulterated and misbranded food drink and drugs. Use for legal chronology.",https://www.fda.gov/about-fda/fda-history/milestones-us-food-and-drug-law
ch14-002,,U.S. Food and Drug Administration,"80 Years of the Federal Food Drug and Cosmetic Act",Federal agency history,"Chapter 14; accessed 2026-09-06. 1906 law’s consumer-protection significance and major limitations later addressed in 1938. Critical counter-evidence against presenting 1906 regulation as modern FDA authority.",https://www.fda.gov/about-fda/fda-history-exhibits/80-years-federal-food-drug-cosmetic-act
ch15-001,1917,U.S. House of Representatives History Art & Archives,"Organic Act for Puerto Rico",Primary bill contextualization,"Chapter 15; accessed 2026-09-06; publication date 1917-03-02. Jones-Shafroth Act extended U.S. citizenship and created elected senate while retaining federal veto/congressional authority. Official House record.",https://history.house.gov/Records-and-Research/Listing/lfp_027/
ch15-002,,U.S. House of Representatives History Art & Archives,"Constitutional Amendments Treaties and Major Acts of Congress",Institutional reference,"Chapter 15; accessed 2026-09-06. Foraker and Jones-Shafroth statutory sequence and territorial representation. Use for legal chronology, not normative conclusions about status.",https://history.house.gov/Exhibitions-and-Publications/HAIC/Historical-Data/Constitutional-Amendments%2C-Treaties%2C-and-Major-Acts/
ch16-001,,U.S. Department of State Office of the Historian,"The Immigration Act of 1924 (The Johnson-Reed Act)",Federal historical synthesis,"Chapter 16; accessed 2026-09-06. Two-percent 1890-based national quotas and exclusion of Asian immigrants through eligibility rules. Retired Milestones page; useful for statutory design and diplomatic effects.",https://history.state.gov/milestones/1921-1936/immigration-act
ch17-001,,U.S. Department of Labor,"Fair Labor Standards Act of 1938: Maximum Struggle for a Minimum Wage",Federal agency history,"Chapter 17; accessed 2026-09-06. June 25 1938 signing; 25-cent minimum; 44-hour maximum; child-labor restrictions; limited initial coverage. Important to retain initial one-fifth-of-labor-force coverage limitation.",https://www.dol.gov/general/aboutdol/history/flsa1938
ch17-002,,U.S. Department of Labor Wage and Hour Division,"History of Federal Minimum Wage Rates Under the Fair Labor Standards Act 1938–2009",Official data table,"Chapter 17; accessed 2026-09-06. Effective minimum-wage schedule beginning at 25 cents October 24 1938. Use for rates, not broader causal claims.",https://www.dol.gov/agencies/whd/minimum-wage/history/chart
ch18-001,,Health Resources and Services Administration,"Hill-Burton Free and Reduced-Cost Health Care",Federal program history,"Chapter 18; accessed 2026-09-06. 1946 law gave grants and loans for construction and modernization in exchange for community-service/uncompensated-care obligations. Current page also documents surviving obligations.",https://www.hrsa.gov/get-health-care/affordable/hill-burton
ch18-002,,HRSA Maternal and Child Health Bureau,"MCH Timeline — 1946 Hill-Burton Act",Federal program history,"Chapter 18; accessed 2026-09-06. Federal-state matching approach and hospital-bed planning goals. Modern summary; original law permitted racial segregation under separate-but-equal provisions, so pair with civil-rights history.",https://mchb.hrsa.gov/about-us/timeline/text
ch18-003,2021,American Medical Association,"Operationalizing Racial Justice",Institutional historical review,"Chapter 18; accessed 2026-09-06; publication date 2021. AMA acknowledgement that Hill-Burton allowed federal funding of segregated hospital facilities and AMA did not support early efforts to amend the provision. Hosted on HRSA; use for segregation history with legal cases/regulations in later research pass.",https://www.hrsa.gov/sites/default/files/hrsa/advisory-committees/infant-mortality/meetings/operationalizing-racial-justice.pdf
ch19-001,,U.S. Department of Education,"Federal Role in Education",Federal agency history,"Chapter 19; accessed 2026-09-06. NDEA in 1958 after Sputnik; loans and support for science mathematics foreign languages graduate training and vocational education. Department describes Sputnik as political catalyst.",https://www.ed.gov/about/ed-overview/federal-role-in-education?lang=en
ch19-002,1981,ERIC / Thomas K. Harden,"The National Defense Education Act: A Turning Point in Federal Aid",Research paper record,"Chapter 19; accessed 2026-09-06; publication date 1981-09-21. NDEA broadened federal education role; policy development preceded Sputnik. Use counter-evidence to avoid ‘Sputnik created NDEA from nothing’ narrative.",https://eric.ed.gov/?id=ED212084
ch20-001,2012,USCIS History Office and Library,"Overview of INS History",Federal agency history,"Chapter 20; accessed 2026-09-06; publication date 2012. 1965 amendments replaced national-origins quotas with family-reunification and skilled-immigrant preferences. PDF.",https://www.uscis.gov/sites/default/files/document/fact-sheets/INSHistory.pdf
ch21-001,,Pension Benefit Guaranty Corporation,"History",Federal agency history,"Chapter 21; accessed 2026-09-06. Studebaker termination as major pension-loss episode; ERISA 1974 created PBGC. Agency summary says more than 8500 Studebaker workers lost some or all promised benefits.",https://www.pbgc.gov/about/who-we-are/history
ch21-002,2011,Pension Benefit Guaranty Corporation,"Testimony of Vincent K. Snowbarger",Congressional testimony,"Chapter 21; accessed 2026-09-06; publication date 2011-06. About 4000 Studebaker workers lost bulk of pensions receiving about fifteen cents on dollar of vested benefits; ERISA safety net. Different Studebaker counts refer to different affected groups; explain rather than force a single number.",https://www.pbgc.gov/news/testimony/tm062011
ch22-001,,National Coordination Office for Space-Based Positioning Navigation and Timing,"GPS.gov: United States Policy",Federal policy archive,"Chapter 22; accessed 2026-09-06. September 1983 Reagan commitment to make GPS available to civilians after KAL 007. Archived official site; civil service later changed through Selective Availability policy and modernization.",https://archive.gps.gov/policy/
ch23-001,,U.S. Department of Justice Antitrust Division,"Telecommunications Competition",Federal policy retrospective,"Chapter 23; accessed 2026-09-06. 1996 Act’s competitive-opening framework and early evidence on local and long-distance entry. Use as policy retrospective, not proof that competition goals were fully achieved.",https://www.justice.gov/atr/speech/telecommunications-competition
ch23-002,,U.S. Department of Justice Antitrust Division,"The Section 271 Process: Reflections on the Quest for Local Competition",Federal policy retrospective,"Chapter 23; accessed 2026-09-06. Act preempted barriers, required interconnection and sought to move national policy toward competition. Good source for intended mechanism and implementation difficulty.",https://www.justice.gov/archives/atr/speech/section-271-process-reflections-quest-local-competition
ch24-001,2026,Office of the National Coordinator for Health Information Technology,"Non-Federal Acute Care Hospital Electronic Health Record Adoption 2008–2024",Official data brief,"Chapter 24; accessed 2026-09-06; publication date 2026-06. HITECH investment and incentive payments; longitudinal hospital adoption. Nationally representative AHA IT survey data.",https://healthit.gov/data/data-briefs/non-federal-acute-care-hospital-electronic-health-record-adoption-2008-2024/
ch24-002,2026,Office of the National Coordinator for Health Information Technology,"National Trends in Hospital and Physician Adoption of Electronic Health Records",Official quick-stat,"Chapter 24; accessed 2026-09-06; publication date 2026-06. By 2024 nearly all non-federal acute-care hospitals and 91 percent of office-based physicians had certified EHRs. Useful for current endpoint; distinguish Basic EHR and Certified EHR definitions across years.",https://healthit.gov/data/quickstats/national-trends-hospital-and-physician-adoption-electronic-health-records/
ch25-001,2012,NASA,"SpaceX Launches NASA Demonstration Mission to Space Station",Primary agency press release,"Chapter 25; accessed 2026-09-06; publication date 2012-05-22. COTS demonstration launch objectives and planned rendezvous/berthing tests. Contemporaneous pre-rendezvous source.",https://www.nasa.gov/news-release/spacex-launches-nasa-demonstration-mission-to-space-station/
ch25-002,2012,NASA,"NASA Administrator Calls Station Following SpaceX Historic Feat",Primary agency press release,"Chapter 25; accessed 2026-09-06; publication date 2012-05-25. Successful first-time berthing of a commercial company spacecraft to ISS; capture at 9:56 a.m. Use ‘commercial company spacecraft’ with care; contractors had long built government-owned systems.",https://www.nasa.gov/news-release/nasa-administrator-calls-station-following-spacex-historic-feat/
ch25-003,2012,NASA,"First Contracted SpaceX Resupply Mission Launches with NASA Cargo to Space Station",Primary agency press release,"Chapter 25; accessed 2026-09-06; publication date 2012-10. Transition from COTS demonstration to contracted recurring resupply service. Supports demonstration-to-infrastructure argument.",https://www.nasa.gov/news-release/first-contracted-spacex-resupply-mission-launches-with-nasa-cargo-to-space-station/
ch26-001,2025,U.S. Department of Commerce,"Department of Commerce Announces Preliminary Terms with Analog Devices Coherent IntelliEPI and Sumika",Federal program release,"Chapter 26; accessed 2026-09-06; publication date 2025-01-16. By January 2025 CHIPS for America reported more than $33B awarded across 22 states. Administration claim about catalyzed private investment should be attributed as such.",https://www.commerce.gov/news/press-releases/2025/01/department-commerce-announces-preliminary-terms-analog-devices-coherent
ch26-002,2025,U.S. Department of Commerce,"Four Years of Transformation at the Department of Commerce",Federal program retrospective,"Chapter 26; accessed 2026-09-06; publication date 2025-01. CHIPS Program Office $39B manufacturing mandate; about $34B awarded; 34 negotiated deals across 22 states. Use for program scale and public-investment architecture.",https://www.commerce.gov/news/press-releases/2025/01/four-years-transformation-department-commerce
ch26-003,2026,U.S. Department of Commerce,"First Year Accomplishments under Secretary Howard W. Lutnick",Federal program retrospective,"Chapter 26; accessed 2026-09-06; publication date 2026-01. 2025 administration reports restructuring prior CHIPS awards and converting $8.9B of Intel grants into a 9.9% equity stake. Use as evidence of policy continuity-through-restructuring; financial-value claims are administration claims and require independent verification before stronger use.",https://www.commerce.gov/news/press-releases/2026/01/first-year-accomplishments-under-secretary-howard-w-lutnick
ch26-004,2026,U.S. Department of Commerce,"FY2025 Agency Financial Report",Federal financial report,"Chapter 26; accessed 2026-09-06; publication date 2026-02. OIG identifies misspending fraud and oversight risks; 20 CHIPS awards up to $33.7B direct funding by June 30 2025. Counter-evidence/oversight source; supports risk discussion rather than program advocacy.",https://www.commerce.gov/sites/default/files/2026-02/DOCFY2025AFR_508.pdf
