id,year,author_or_institution,title,source_type,book_use,url
ilo-genai-jobs-2025,2025,International Labour Organization and NASK,Generative AI and Jobs A Refined Global Index of Occupational Exposure,working paper,Chapter 7 job exposure and transformation,https://www.ilo.org/publications/generative-ai-and-jobs-refined-global-index-occupational-exposure
dol-worker-ai-2024,2024,U.S. Department of Labor,AI Principles for Worker Well-Being,government principles,Chapter 7 worker participation and oversight,https://www.dol.gov/newsroom/releases/osec/osec20240516
fcc-ai-voices-2024,2024,Federal Communications Commission,FCC Makes AI-Generated Voices in Robocalls Illegal,declaratory ruling release,Chapter 8 AI-generated robocall authority,https://docs.fcc.gov/public/attachments/DOC-400393A1.pdf
fcc-kramer-fine-2024,2024,Federal Communications Commission,FCC Fines Man Behind Election Interference Scheme 6 Million Dollars for Illegal Robocalls Using Deepfake Generative AI Technology,enforcement release,Chapter 8 New Hampshire robocall enforcement,https://docs.fcc.gov/public/attachments/DOC-405811A1.pdf
c2pa-spec-2026,2026,Coalition for Content Provenance and Authenticity,C2PA Technical Specification,technical standard,Chapters 8 11 and 19 provenance architecture,https://c2pa.org/specifications/specifications/2.2/index.html
sbf-sentencing-2024,2024,U.S. Department of Justice Southern District of New York,Samuel Bankman-Fried Sentenced To 25 Years In Prison,official release,Chapter 9 fraud conviction and sentence,https://www.justice.gov/usao-sdny/pr/samuel-bankman-fried-sentenced-25-years-prison
terraform-sec-2024,2024,U.S. Securities and Exchange Commission,Terraform and Kwon to Pay 4.5 Billion Dollars Following Fraud Verdict,enforcement release,Chapter 9 Terraform fraud judgment and remedies,https://www.sec.gov/newsroom/press-releases/2024-73
fbi-ic3-2025,2026,FBI Internet Crime Complaint Center,2025 Internet Crime Report,government report,Chapters 9 and 10 crypto and AI fraud complaint data,https://www.ic3.gov/AnnualReport/Reports/2025_IC3Report.pdf
ftc-voice-cloning-2023,2023,Federal Trade Commission,FTC Announces Exploratory Challenge to Prevent the Harms of AI-enabled Voice Cloning,official release,Chapter 10 voice cloning intervention points,https://www.ftc.gov/news-events/news/press-releases/2023/11/ftc-announces-exploratory-challenge-prevent-harms-ai-enabled-voice-cloning
ftc-impersonation-rule-2024,2024,Federal Trade Commission,Impersonation of Government and Businesses Rule,final rule,Chapters 10 and 11 impersonation enforcement,https://www.ftc.gov/legal-library/browse/rules/impersonation-government-businesses-rule
senate-ai-hearing-2023,2023,U.S. Senate Committee on the Judiciary,Oversight of A.I. Rules for Artificial Intelligence,congressional hearing,Chapters 2 and 12 CEO testimony and regulation,https://www.judiciary.senate.gov/committee-activity/hearings/oversight-of-ai-rules-for-artificial-intelligence
senate-big-tech-hearing-2024,2024,U.S. Senate Committee on the Judiciary,Big Tech and the Online Child Sexual Exploitation Crisis,congressional hearing,Chapters 2 and 12 executive accountability ritual,https://www.judiciary.senate.gov/committee-activity/hearings/big-tech-and-the-online-child-sexual-exploitation-crisis
openai-review-2024,2024,OpenAI,Review completed Altman Brockman to continue to lead OpenAI,company primary source,Chapters 2 12 and 13 governance chronology,https://openai.com/index/review-completed-altman-brockman-to-continue-to-lead-openai/
eu-ai-act-2024,2024,European Union,Regulation EU 2024/1689 Artificial Intelligence Act,statute,Chapter 14 EU regulatory architecture,https://eur-lex.europa.eu/eli/reg/2024/1689/oj
ec-ai-timeline-2026,2026,European Commission,AI Act implementation timeline and policy portal,government implementation source,Chapter 14 phased implementation,https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai
ec-transparency-guidance-2026,2026,European Commission,Guidelines on transparency obligations for providers and deployers of AI systems,government guidance,Chapter 14 transparency implementation,https://digital-strategy.ec.europa.eu/en/library/guidelines-transparency-obligations-providers-and-deployers-ai-systems
whitehouse-ai-order-2025,2025,White House,Removing Barriers to American Leadership in Artificial Intelligence,executive order,Chapter 14 current U.S. federal policy shift,https://www.whitehouse.gov/presidential-actions/2025/01/removing-barriers-to-american-leadership-in-artificial-intelligence/
whitehouse-ai-plan-2025,2025,White House,Winning the Race America’s AI Action Plan,policy plan,Chapter 14 U.S. federal AI strategy,https://www.whitehouse.gov/ai/
nist-ai-rmf-2023,2023,National Institute of Standards and Technology,AI Risk Management Framework AI RMF 1.0,risk framework,Chapters 14 19 and 20 governance architecture,https://www.nist.gov/itl/ai-risk-management-framework
ftc-rite-aid-2024,2024,Federal Trade Commission,Rite Aid Corporation FTC v.,enforcement case,Chapters 14 and 16 facial recognition safeguards and remedy,https://www.ftc.gov/legal-library/browse/cases-proceedings/2023190-rite-aid-corporation-ftc-v
moffatt-air-canada-2024,2024,British Columbia Civil Resolution Tribunal,Moffatt v. Air Canada 2024 BCCRT 149,tribunal decision,Chapters 15 20 and 21 automated representation and liability,https://www.canlii.org/en/bc/bccrt/doc/2024/2024bccrt149/2024bccrt149.html
ftc-act-section5,2026,Federal Trade Commission,Federal Trade Commission Act Section 5,statute and agency legal source,Chapters 14 and 15 consumer protection authority,https://www.ftc.gov/legal-library/browse/statutes/federal-trade-commission-act
