id,year,author_or_institution,title,source_type,book_use,url
gatekeepers-012,2017,Federal Trade Commission,The Effects of Occupational Licensure on Competition Consumers and the Workforce,regulator research program,Ch 5: licensing competition. Frames both consumer benefits and entry costs of occupational licensing,https://www.ftc.gov/news-events/events/2017/11/effects-occupational-licensure-competition-consumers-workforce-empirical-research-results
gatekeepers-013,2026,Apple,App Review Guidelines,platform primary rules,Ch 9: app distribution. Primary source for current App Store distribution and purchase-link rules,https://developer.apple.com/app-store/review/guidelines/
gatekeepers-014,2023,U.S. Court of Appeals for the Ninth Circuit,Epic Games Inc. v. Apple Inc.,judicial opinion,Ch 9: app store litigation. App Store litigation record including anti-steering and commission context,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/04/24/21-16506.pdf
gatekeepers-015,2026,European Commission,DMA Review Q&A,regulator,Ch 13;19: cloud and AI gatekeeping. Identifies cloud services and AI as critical priorities in DMA review,https://digital-markets-act.ec.europa.eu/about-dma/dma-review-qa_en
gatekeepers-016,2026,European Commission,Preliminary position on AWS and Azure under the DMA,regulator,Ch 13;19: cloud gateway investigation. Current investigation of cloud services as important gateways with switching costs and AI-tool relevance,https://digital-markets-act.ec.europa.eu/commission-reaches-preliminary-position-amazons-and-microsofts-market-leading-cloud-services-should-2026-06-25_en
gatekeepers-017,1937,U.S. Food and Drug Administration,Sulfanilamide Disaster,regulator history,Ch 2: drug safety disaster. Untested diethylene-glycol formulation killed more than 100 people and accelerated passage of the 1938 FD&C Act,https://www.fda.gov/about-fda/histories-product-regulation/sulfanilamide-disaster
gatekeepers-018,1938,U.S. Food and Drug Administration,Milestones in U.S. Food and Drug Law,regulator history,Ch 2: premarket safety. 1938 FD&C Act required new drugs to be shown safe before marketing,https://www.fda.gov/about-fda/fda-history/milestones-us-food-and-drug-law
gatekeepers-019,1960,U.S. Food and Drug Administration,Frances Oldham Kelsey: Medical reviewer famous for averting a public health tragedy,regulator history,Ch 2: thalidomide. Kelsey refused thalidomide application because evidence of safety was inadequate despite sponsor pressure,https://www.fda.gov/about-fda/fda-history-exhibits/frances-oldham-kelsey-medical-reviewer-famous-averting-public-health-tragedy
gatekeepers-020,1962,U.S. Food and Drug Administration,Promoting Safe & Effective Drugs for 100 Years,regulator history,Ch 2: drug efficacy gate. Kefauver-Harris amendments added substantial evidence of effectiveness before marketing,https://www.fda.gov/about-fda/histories-product-regulation/promoting-safe-effective-drugs-100-years
gatekeepers-021,1970,George A. Akerlof,The Market for Lemons: Quality Uncertainty and the Market Mechanism,original research,Ch 2: information asymmetry. Classic adverse-selection analysis showing how hidden quality can degrade or collapse a market,https://doi.org/10.2307/1879431
gatekeepers-022,2003,Nobel Prize,Writing The Market for Lemons: A Personal and Interpretive Essay,authoritative retrospective,Ch 2: information asymmetry. Akerlof describes extending asymmetric-information reasoning from education to used cars insurance and lending,https://www.nobelprize.org/prizes/economic-sciences/2001/akerlof/article/
gatekeepers-023,2026,Federal Aviation Administration,Slot Administration,regulator,Ch 2: airport scarcity. FAA uses runway slots to limit scheduled traffic at capacity-constrained airports,https://www.faa.gov/about/office_org/headquarters_offices/ato/service_units/systemops/perf_analysis/slot_administration
gatekeepers-024,2026,Federal Aviation Administration,Slot Administration - Slot Definition,regulator,Ch 2: airport slot definition. Slots are advance authorizations used to prevent systemic delays where demand exceeds airport capacity,https://www.faa.gov/about/office_org/headquarters_offices/ato/service_units/systemops/perf_analysis/slot_administration/slot_definition
gatekeepers-025,2022,National Institute of Standards and Technology,Why You Need Standards,standards agency,Ch 2: technical standards. Standards support safety interoperability and technology while quietly coordinating independent systems,https://www.nist.gov/feature-stories/why-you-need-standards
gatekeepers-026,1998,National Institute of Standards and Technology,Standards and Trade: Who Really Cares?,standards agency,Ch 2: standards tradeoffs. Notes that good standards enable trade competition safety and interoperability while poor standards can entrench inferior technologies and raise barriers,https://www.nist.gov/speech-testimony/standards-and-trade-who-really-cares
gatekeepers-027,1877,U.S. Supreme Court / Cornell LII,Munn v. Illinois 94 U.S. 113,judicial opinion,Ch 3: grain elevator regulation. Private Chicago grain elevators occupied a concentrated gateway in commerce; Court upheld Illinois warehouse regulation under public-interest reasoning | Ch 3: grain elevator concentration. Court record describes fourteen adapted warehouses owned by about thirty people but controlled by nine firms with jointly established rates,https://www.law.cornell.edu/supremecourt/text/94/113
gatekeepers-028,1912,U.S. Supreme Court / Cornell LII,United States v. Terminal Railroad Association of St. Louis 224 U.S. 383,judicial opinion,Ch 3: rail terminal bottleneck. Court found consolidated control of essential St. Louis terminal facilities an unlawful restraint and required access for nonproprietary railroads on equal terms,https://www.law.cornell.edu/supremecourt/text/224/383
gatekeepers-029,1918,U.S. Supreme Court / Cornell LII,Manufacturers' Railway Co. v. United States 246 U.S. 457,judicial opinion,Ch 3: terminal control aftermath. Describes Terminal Railroad dominance of principal St. Louis terminal facilities and access routes,https://www.law.cornell.edu/supremecourt/text/246/457
gatekeepers-030,2026,Cornell Legal Information Institute,Common carrier,legal reference,Ch 3: common carriers. Background on the public-facing transportation category used to distinguish services offered generally from private carriage,https://www.law.cornell.edu/wex/common_carrier
gatekeepers-031,1908,INFORMS,Erlang Agner Krarup biographical profile,professional society history,Ch 4: queueing history. Erlang joined Copenhagen Telephone Company in 1908 and developed probability models for telephone waiting and loss,https://www.informs.org/Explore/History-of-O.R.-Excellence/Biographical-Profiles/Erlang-Agner-Krarup
gatekeepers-032,2026,INFORMS,Queueing Models,professional society methodology,Ch 4: queueing models. Explains Erlang B blocking and Erlang C delay regimes and their origin in telephone capacity planning,https://www.informs.org/Explore/History-of-O.R.-Excellence/O.R.-Methodologies/Queueing-Models
gatekeepers-033,1961,John D. C. Little,A Proof for the Queuing Formula L = lambda W,original research,Ch 4: littles law. Formal proof relating average inventory arrival rate and time in a stationary queueing process,https://doi.org/10.1287/opre.9.3.383
gatekeepers-034,2011,John D. C. Little,Little's Law as Viewed on Its 50th Anniversary,original-author retrospective,Ch 4: littles law retrospective. Reviews practical and theoretical uses of L = lambda W across operations and computing,https://doi.org/10.1287/opre.1110.0940
