id,year,author_or_institution,title,source_type,book_use,url
imagebind2023,2023,"Rohit Girdhar; Alaaeldin El-Nouby; Zhuang Liu; Mannat Singh; Kalyan Vasudev Alwala; Armand Joulin; Ishan Misra","ImageBind: One Embedding Space To Bind Them All","conference paper","Ch 7 extension of joint representation across image; text; audio; depth; thermal; and IMU modalities","https://openaccess.thecvf.com/content/CVPR2023/html/Girdhar_ImageBind_One_Embedding_Space_To_Bind_Them_All_CVPR_2023_paper.html"
specter2020,2020,"Arman Cohan; Sergey Feldman; Iz Beltagy; Doug Downey; Daniel Weld","SPECTER: Document-level Representation Learning using Citation-informed Transformers","conference paper","Ch 8 citation-informed scientific-paper embeddings and document recommendation","https://aclanthology.org/2020.acl-main.207/"
gnome2023,2023,"Amil Merchant; Simon Batzner; Samuel S. Schoenholz; Muratahan Aykol; Gowoon Cheon; Ekin Dogus Cubuk et al.","Scaling deep learning for materials discovery","journal article","Ch 9; 10 large-scale computational materials screening and the boundary between predicted stability and physical validation","https://doi.org/10.1038/s41586-023-06735-9"
esm2023,2023,"Zeming Lin; Halil Akin; Roshan Rao; Brian Hie; Zhongkai Zhu; Wenting Lu; Nikita Smetanin; Robert Verkuil; Ori Kabeli; Yaniv Shmueli; Allan dos Santos Costa; Maryam Fazel-Zarandi; Tom Sercu; Salvatore Candido; Alexander Rives","Evolutionary-scale prediction of atomic-level protein structure with a language model","journal article","Ch 10 protein language-model representations and the ESM Metagenomic Atlas","https://doi.org/10.1126/science.ade2574"
scaffold2018,2018,"Francesca Grisoni; Daniel Merk; Ryan Byrne; Gisbert Schneider et al.","Scaffold-Hopping from Synthetic Drugs by Holistic Molecular Representation","journal article","Ch 10 functional similarity with structural novelty as a molecular discovery objective","https://doi.org/10.1038/s41598-018-34677-0"
scaffoldreview2025,2025,"Shihang Wang; Ran Zhang; Xiangcheng Li; Fengyu Cai; Xinyue Ma; Yilin Tang; Chao Xu; Lin Wang; Pengxuan Ren; Lu Liu; Sanan Wu; Qiyang Qian; Fang Bai et al.","Recent advances in molecular representation methods and their applications in scaffold hopping","review article","Ch 10 current review of learned molecular representation and scaffold-hopping methods","https://doi.org/10.1038/s44386-025-00017-2"
chemicaledge2026,2026,"Nature Machine Intelligence authors","Molecular deep learning at the edge of chemical space","journal article","Ch 10; 14 evidence on out-of-distribution molecular prediction and reliability at the edge of training chemical space","https://www.nature.com/articles/s42256-026-01216-w"
bolukbasi2016,2016,"Tolga Bolukbasi; Kai-Wei Chang; James Zou; Venkatesh Saligrama; Adam Tauman Kalai","Man is to Computer Programmer as Woman is to Homemaker? Debiasing Word Embeddings","conference paper","Ch 13 empirical evidence that social stereotypes can be encoded geometrically in word embeddings","https://www.microsoft.com/en-us/research/publication/quantifying-reducing-stereotypes-word-embeddings/"
hubness2010,2010,"Miloš Radovanović; Alexandros Nanopoulos; Mirjana Ivanović","Hubs in Space: Popular Nearest Neighbors in High-Dimensional Data","journal article","Ch 14 high-dimensional hubness as a failure mode for distance-based methods","https://www.jmlr.org/beta/papers/v11/radovanovic10a.html"
vec2text2023,2023,"John Morris; Volodymyr Kuleshov; Vitaly Shmatikov; Alexander Rush","Text Embeddings Reveal (Almost) As Much As Text","conference paper","Ch 15 privacy boundary: evidence that dense text embeddings can leak reconstructable source information","https://aclanthology.org/2023.emnlp-main.765/"
rag2020,2020,"Patrick Lewis; Ethan Perez; Aleksandra Piktus; Fabio Petroni; Vladimir Karpukhin; Naman Goyal; Heinrich Küttler; Mike Lewis; Wen-tau Yih; Tim Rocktäschel; Sebastian Riedel; Douwe Kiela","Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks","conference paper","Ch 15; 16 retrieval as non-parametric memory feeding generation with provenance and updateability advantages","https://papers.nips.cc/paper_files/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html"
generativeagents2023,2023,"Joon Sung Park; Joseph O'Brien; Carrie Jun Cai; Meredith Ringel Morris; Percy Liang; Michael S. Bernstein","Generative Agents: Interactive Simulacra of Human Behavior","conference paper","Ch 15 dynamic retrieval; reflection; and memory architecture in a research agent prototype","https://doi.org/10.1145/3586183.3606763"
memgpt2023,2023,"Charles Packer; Sarah Wooders; Kevin Lin; Vivian Fang; Shishir G. Patil; Ion Stoica; Joseph E. Gonzalez","MemGPT: Towards LLMs as Operating Systems","research paper","Ch 15 context management and tiered memory for long-running language-model systems","https://arxiv.org/abs/2310.08560"
mmr1998,1998,"Jade Goldstein; Jaime Carbonell","Summarization: (1) Using MMR for Diversity-Based Reranking and (2) Evaluating Summaries","conference paper","Ch 17 relevance-versus-redundancy tradeoff and diversity-aware retrieval","https://aclanthology.org/X98-1025/"
spotify2025,2025,"Spotify Research","Semantic IDs for Generative Search and Recommendation","first-party research note","Ch 11 evidence that embeddings tuned for search and recommendation produce different strengths and that task objective changes the map","https://research.atspotify.com/2025/9/semantic-ids-for-generative-search-and-recommendation"
marwitz2026,2026,"Thomas Marwitz; Alexander Colsmann; Ben Breitung; Christoph Brabec; Christoph Kirchlechner; Eva Blasco; Gabriel Cadilha Marques; Horst Hahn; Michael Hirtz; Pavel A. Levkin; Yolita M. Eggeler; Tobias Schlöder; Pascal Friederich","Predicting new research directions in materials science using large language models and concept graphs","journal article","Ch 8; 9; 21 contemporary concept-graph evidence and expert evaluation of machine-suggested research adjacencies","https://doi.org/10.1038/s42256-026-01206-y"
graphsage2017,2017,"Will Hamilton; Zhitao Ying; Jure Leskovec","Inductive Representation Learning on Large Graphs","conference paper","Ch 21 learned node representations derived from graph neighborhoods","https://proceedings.neurips.cc/paper/2017/hash/5dd9db5e033da9c6fb5ba83c7a7ebea9-Abstract.html"
stigler1961,1961,"George J. Stigler","The Economics of Information","journal article","Ch 18 historical economics of search costs and information acquisition","https://doi.org/10.1086/258464"
roediger2006,2006,"Henry L. Roediger III; Jeffrey D. Karpicke","Test-Enhanced Learning: Taking Memory Tests Improves Long-Term Retention","journal article","Ch 23 boundary evidence that direct answer exposure and repeated study are not identical to durable learning","https://doi.org/10.1111/j.1467-9280.2006.01693.x"
